
# Surface 0 of 1 surfaces

# Curve title: ""./data/OGFM-LS1-shocked_helium_bubble-MUSCL-325-89-3083-ls.dat""

# Contour 0, label:        0
 80.5  30.8709  0 

# Contour 2, label: 
 82.5  59.1487  0 
 83.0955  59.5  0 
 83.5  59.7518  0 
 84.5  60.4387  0 
 84.5812  60.5  0 
 85.5  61.2522  0 
 85.7718  61.5  0 
 86.5  62.2435  0 
 86.7258  62.5  0 
 87.4775  63.5  0 
 87.5  63.5365  0 
 88.0397  64.5  0 
 88.4391  65.5  0 
 88.5  65.7523  0 
 88.6706  66.5  0 
 88.7453  67.5  0 
 88.6522  68.5  0 
 88.5  69.1289  0 
 88.4044  69.5  0 
 87.9862  70.5  0 
 87.5  71.3247  0 
 87.3828  71.5  0 
 86.5319  72.5  0 
 86.5  72.5314  0 
 85.5  73.3626  0 
 85.2952  73.5  0 
 84.5  73.9714  0 
 83.5  74.4345  0 
 83.3193  74.5  0 
 82.5  74.7703  0 
 81.5  75.0159  0 
 80.5  75.1857  0 
 79.5  75.2868  0 
 78.5  75.324  0 
 77.5  75.3026  0 
 76.5  75.228  0 
 75.5  75.1045  0 
 74.5  74.9351  0 
 73.5  74.721  0 

# Contour 3, label: 
 73.5  74.721  0 
 72.6426  74.5  0 
 72.5  74.4617  0 
 71.5  74.1484  0 
 70.5  73.7835  0 
 69.8216  73.5  0 
 69.5  73.3579  0 
 68.5  72.8553  0 
 67.8823  72.5  0 
 67.5  72.2635  0 
 66.5  71.5473  0 
 66.4421  71.5  0 
 65.5  70.6213  0 
 65.3871  70.5  0 
 64.6173  69.5  0 
 64.5  69.3029  0 
 64.0785  68.5  0 
 63.7289  67.5  0 
 63.5175  66.5  0 
 63.5  66.4176  0 
 63.2965  65.5  0 
 62.9778  64.5  0 
 62.5  63.5552  0 
 62.4491  63.5  0 
 61.5  62.8631  0 
 60.5  62.6807  0 
 59.5  62.8355  0 
 58.5  63.2367  0 
 57.9255  63.5  0 
 57.5  63.6546  0 
 56.5  63.9391  0 
 55.5  64.0951  0 
 54.5  64.1256  0 
 53.5  64.0452  0 
 52.5  63.8656  0 
 51.5  63.5882  0 
 51.266  63.5  0 
 50.5  63.2021  0 
 49.5  62.7127  0 
 49.1389  62.5  0 
 48.5  62.0989  0 
 47.6918  61.5  0 
 47.5  61.3429  0 
 46.6064  60.5  0 
 46.5  60.382  0 
 45.7943  59.5  0 
 45.5  59.0233  0 
 45.2059  58.5  0 
 44.8475  57.5  0 
 44.7393  56.5  0 
 44.9258  55.5  0 
 45.4029  54.5  0 
 45.5  54.3722  0 
 46.3469  53.5  0 
 46.5  53.3866  0 
 47.5  52.8316  0 
 48.4097  52.5  0 
 48.5  52.4714  0 
 49.5  52.2564  0 
 50.5  52.1291  0 
 51.5  52.0694  0 
 52.5  52.0604  0 
 53.5  52.0897  0 
 54.5  52.1494  0 
 55.5  52.2353  0 
 56.5  52.3449  0 
 57.5  52.4775  0 
 57.6463  52.5  0 
 58.5  52.626  0 
 59.5  52.7872  0 
 60.5  52.9582  0 
 61.5  53.135  0 
 62.5  53.3171  0 
 63.4588  53.5  0 
 63.5  53.508  0 
 64.5  53.7011  0 
 65.5  53.8957  0 
 66.5  54.0935  0 
 67.5  54.2962  0 
 68.4623  54.5  0 
 68.5  54.5083  0 
 69.5  54.7279  0 
 70.5  54.9518  0 
 71.5  55.1839  0 
 72.5  55.4281  0 
 72.7792  55.5  0 
 73.5  55.6898  0 
 74.5  55.9651  0 
 75.5  56.2586  0 
 76.2661  56.5  0 
 76.5  56.5759  0 
 77.5  56.9173  0 
 78.5  57.2853  0 
 79.0379  57.5  0 
 79.5  57.6897  0 
 80.5  58.1291  0 
 81.2743  58.5  0 
 81.5  58.6123  0 
 82.5  59.1487  0 


# Surface 0 of 1 surfaces

# Curve title: ""./data/OGFM-LS1-shocked_helium_bubble-MUSCL-325-89-3083-ls.dat""

# Contour 0, label:      210
$314.455$ $88.5$ $210$ 
$314.5$ $88.0773$ $210$ 
$314.561$ $87.5$ $210$ 
$314.661$ $86.5$ $210$ 
$314.756$ $85.5$ $210$ 
$314.847$ $84.5$ $210$ 
$314.933$ $83.5$ $210$ 
$315.014$ $82.5$ $210$ 
$315.091$ $81.5$ $210$ 
$315.162$ $80.5$ $210$ 
$315.23$ $79.5$ $210$ 
$315.292$ $78.5$ $210$ 
$315.35$ $77.5$ $210$ 
$315.403$ $76.5$ $210$ 
$315.451$ $75.5$ $210$ 
$315.495$ $74.5$ $210$ 
$315.5$ $74.3611$ $210$ 
$315.534$ $73.5$ $210$ 
$315.568$ $72.5$ $210$ 
$315.597$ $71.5$ $210$ 
$315.621$ $70.5$ $210$ 
$315.64$ $69.5$ $210$ 
$315.654$ $68.5$ $210$ 
$315.663$ $67.5$ $210$ 
$315.657$ $66.5$ $210$ 
$315.646$ $65.5$ $210$ 
$315.63$ $64.5$ $210$ 
$315.608$ $63.5$ $210$ 
$315.582$ $62.5$ $210$ 
$315.551$ $61.5$ $210$ 
$315.515$ $60.5$ $210$ 
$315.5$ $60.1216$ $210$ 
$315.475$ $59.5$ $210$ 
$315.43$ $58.5$ $210$ 
$315.38$ $57.5$ $210$ 
$315.326$ $56.5$ $210$ 
$315.266$ $55.5$ $210$ 
$315.202$ $54.5$ $210$ 
$315.133$ $53.5$ $210$ 
$315.06$ $52.5$ $210$ 
$314.982$ $51.5$ $210$ 
$314.899$ $50.5$ $210$ 
$314.811$ $49.5$ $210$ 
$314.718$ $48.5$ $210$ 
$314.621$ $47.5$ $210$ 
$314.52$ $46.5$ $210$ 
$314.5$ $46.3163$ $210$ 
$314.413$ $45.5$ $210$ 
$314.301$ $44.5$ $210$ 
$314.413$ $43.5$ $210$ 
$314.5$ $42.6837$ $210$ 
$314.52$ $42.5$ $210$ 
$314.621$ $41.5$ $210$ 
$314.718$ $40.5$ $210$ 
$314.811$ $39.5$ $210$ 
$314.899$ $38.5$ $210$ 
$314.982$ $37.5$ $210$ 
$315.06$ $36.5$ $210$ 
$315.133$ $35.5$ $210$ 
$315.202$ $34.5$ $210$ 
$315.266$ $33.5$ $210$ 
$315.326$ $32.5$ $210$ 
$315.38$ $31.5$ $210$ 
$315.43$ $30.5$ $210$ 
$315.475$ $29.5$ $210$ 
$315.5$ $28.8784$ $210$ 
$315.515$ $28.5$ $210$ 
$315.551$ $27.5$ $210$ 
$315.582$ $26.5$ $210$ 
$315.608$ $25.5$ $210$ 
$315.63$ $24.5$ $210$ 
$315.646$ $23.5$ $210$ 
$315.657$ $22.5$ $210$ 
$315.663$ $21.5$ $210$ 
$315.654$ $20.5$ $210$ 
$315.64$ $19.5$ $210$ 
$315.621$ $18.5$ $210$ 
$315.597$ $17.5$ $210$ 
$315.568$ $16.5$ $210$ 
$315.534$ $15.5$ $210$ 
$315.5$ $14.6389$ $210$ 
$315.495$ $14.5$ $210$ 
$315.451$ $13.5$ $210$ 
$315.403$ $12.5$ $210$ 
$315.35$ $11.5$ $210$ 
$315.292$ $10.5$ $210$ 
$315.23$ $9.5$ $210$ 
$315.162$ $8.5$ $210$ 
$315.091$ $7.5$ $210$ 
$315.014$ $6.5$ $210$ 
$314.933$ $5.5$ $210$ 
$314.847$ $4.5$ $210$ 
$314.756$ $3.5$ $210$ 
$314.661$ $2.5$ $210$ 
$314.561$ $1.5$ $210$ 
$314.5$ $0.92268$ $210$ 
$314.455$ $0.5$ $210$ 


# Contour 1, label:      200
$303.598$ $88.5$ $200$ 
$303.708$ $87.5$ $200$ 
$303.813$ $86.5$ $200$ 
$303.913$ $85.5$ $200$ 
$304.008$ $84.5$ $200$ 
$304.098$ $83.5$ $200$ 
$304.184$ $82.5$ $200$ 
$304.264$ $81.5$ $200$ 
$304.34$ $80.5$ $200$ 
$304.41$ $79.5$ $200$ 
$304.475$ $78.5$ $200$ 
$304.5$ $78.0893$ $200$ 
$304.536$ $77.5$ $200$ 
$304.591$ $76.5$ $200$ 
$304.642$ $75.5$ $200$ 
$304.687$ $74.5$ $200$ 
$304.728$ $73.5$ $200$ 
$304.763$ $72.5$ $200$ 
$304.794$ $71.5$ $200$ 
$304.82$ $70.5$ $200$ 
$304.84$ $69.5$ $200$ 
$304.855$ $68.5$ $200$ 
$304.864$ $67.5$ $200$ 
$304.857$ $66.5$ $200$ 
$304.846$ $65.5$ $200$ 
$304.828$ $64.5$ $200$ 
$304.806$ $63.5$ $200$ 
$304.779$ $62.5$ $200$ 
$304.746$ $61.5$ $200$ 
$304.71$ $60.5$ $200$ 
$304.667$ $59.5$ $200$ 
$304.62$ $58.5$ $200$ 
$304.568$ $57.5$ $200$ 
$304.511$ $56.5$ $200$ 
$304.5$ $56.3276$ $200$ 
$304.448$ $55.5$ $200$ 
$304.381$ $54.5$ $200$ 
$304.309$ $53.5$ $200$ 
$304.232$ $52.5$ $200$ 
$304.15$ $51.5$ $200$ 
$304.063$ $50.5$ $200$ 
$303.971$ $49.5$ $200$ 
$303.874$ $48.5$ $200$ 
$303.773$ $47.5$ $200$ 
$303.666$ $46.5$ $200$ 
$303.554$ $45.5$ $200$ 
$303.5$ $45.037$ $200$ 
$303.437$ $44.5$ $200$ 
$303.5$ $43.963$ $200$ 
$303.554$ $43.5$ $200$ 
$303.666$ $42.5$ $200$ 
$303.773$ $41.5$ $200$ 
$303.874$ $40.5$ $200$ 
$303.971$ $39.5$ $200$ 
$304.063$ $38.5$ $200$ 
$304.15$ $37.5$ $200$ 
$304.232$ $36.5$ $200$ 
$304.309$ $35.5$ $200$ 
$304.381$ $34.5$ $200$ 
$304.448$ $33.5$ $200$ 
$304.5$ $32.6724$ $200$ 
$304.511$ $32.5$ $200$ 
$304.568$ $31.5$ $200$ 
$304.62$ $30.5$ $200$ 
$304.667$ $29.5$ $200$ 
$304.71$ $28.5$ $200$ 
$304.746$ $27.5$ $200$ 
$304.779$ $26.5$ $200$ 
$304.806$ $25.5$ $200$ 
$304.828$ $24.5$ $200$ 
$304.846$ $23.5$ $200$ 
$304.857$ $22.5$ $200$ 
$304.864$ $21.5$ $200$ 
$304.855$ $20.5$ $200$ 
$304.84$ $19.5$ $200$ 
$304.82$ $18.5$ $200$ 
$304.794$ $17.5$ $200$ 
$304.763$ $16.5$ $200$ 
$304.728$ $15.5$ $200$ 
$304.687$ $14.5$ $200$ 
$304.642$ $13.5$ $200$ 
$304.591$ $12.5$ $200$ 
$304.536$ $11.5$ $200$ 
$304.5$ $10.9107$ $200$ 
$304.475$ $10.5$ $200$ 
$304.41$ $9.5$ $200$ 
$304.34$ $8.5$ $200$ 
$304.264$ $7.5$ $200$ 
$304.184$ $6.5$ $200$ 
$304.098$ $5.5$ $200$ 
$304.008$ $4.5$ $200$ 
$303.913$ $3.5$ $200$ 
$303.813$ $2.5$ $200$ 
$303.708$ $1.5$ $200$ 
$303.598$ $0.5$ $200$ 


# Contour 2, label:      190
$292.733$ $88.5$ $190$ 
$292.849$ $87.5$ $190$ 
$292.958$ $86.5$ $190$ 
$293.064$ $85.5$ $190$ 
$293.164$ $84.5$ $190$ 
$293.258$ $83.5$ $190$ 
$293.348$ $82.5$ $190$ 
$293.433$ $81.5$ $190$ 
$293.5$ $80.6507$ $190$ 
$293.512$ $80.5$ $190$ 
$293.585$ $79.5$ $190$ 
$293.654$ $78.5$ $190$ 
$293.718$ $77.5$ $190$ 
$293.776$ $76.5$ $190$ 
$293.829$ $75.5$ $190$ 
$293.877$ $74.5$ $190$ 
$293.919$ $73.5$ $190$ 
$293.957$ $72.5$ $190$ 
$293.989$ $71.5$ $190$ 
$294.016$ $70.5$ $190$ 
$294.037$ $69.5$ $190$ 
$294.052$ $68.5$ $190$ 
$294.062$ $67.5$ $190$ 
$294.055$ $66.5$ $190$ 
$294.043$ $65.5$ $190$ 
$294.025$ $64.5$ $190$ 
$294.002$ $63.5$ $190$ 
$293.974$ $62.5$ $190$ 
$293.94$ $61.5$ $190$ 
$293.901$ $60.5$ $190$ 
$293.857$ $59.5$ $190$ 
$293.807$ $58.5$ $190$ 
$293.752$ $57.5$ $190$ 
$293.692$ $56.5$ $190$ 
$293.627$ $55.5$ $190$ 
$293.556$ $54.5$ $190$ 
$293.5$ $53.7571$ $190$ 
$293.48$ $53.5$ $190$ 
$293.399$ $52.5$ $190$ 
$293.314$ $51.5$ $190$ 
$293.222$ $50.5$ $190$ 
$293.126$ $49.5$ $190$ 
$293.024$ $48.5$ $190$ 
$292.917$ $47.5$ $190$ 
$292.804$ $46.5$ $190$ 
$292.687$ $45.5$ $190$ 
$292.564$ $44.5$ $190$ 
$292.687$ $43.5$ $190$ 
$292.804$ $42.5$ $190$ 
$292.917$ $41.5$ $190$ 
$293.024$ $40.5$ $190$ 
$293.126$ $39.5$ $190$ 
$293.222$ $38.5$ $190$ 
$293.314$ $37.5$ $190$ 
$293.399$ $36.5$ $190$ 
$293.48$ $35.5$ $190$ 
$293.5$ $35.2429$ $190$ 
$293.556$ $34.5$ $190$ 
$293.627$ $33.5$ $190$ 
$293.692$ $32.5$ $190$ 
$293.752$ $31.5$ $190$ 
$293.807$ $30.5$ $190$ 
$293.857$ $29.5$ $190$ 
$293.901$ $28.5$ $190$ 
$293.94$ $27.5$ $190$ 
$293.974$ $26.5$ $190$ 
$294.002$ $25.5$ $190$ 
$294.025$ $24.5$ $190$ 
$294.043$ $23.5$ $190$ 
$294.055$ $22.5$ $190$ 
$294.062$ $21.5$ $190$ 
$294.052$ $20.5$ $190$ 
$294.037$ $19.5$ $190$ 
$294.016$ $18.5$ $190$ 
$293.989$ $17.5$ $190$ 
$293.957$ $16.5$ $190$ 
$293.919$ $15.5$ $190$ 
$293.877$ $14.5$ $190$ 
$293.829$ $13.5$ $190$ 
$293.776$ $12.5$ $190$ 
$293.718$ $11.5$ $190$ 
$293.654$ $10.5$ $190$ 
$293.585$ $9.5$ $190$ 
$293.512$ $8.5$ $190$ 
$293.5$ $8.34932$ $190$ 
$293.433$ $7.5$ $190$ 
$293.348$ $6.5$ $190$ 
$293.258$ $5.5$ $190$ 
$293.164$ $4.5$ $190$ 
$293.064$ $3.5$ $190$ 
$292.958$ $2.5$ $190$ 
$292.849$ $1.5$ $190$ 
$292.733$ $0.5$ $190$ 


# Contour 3, label:      180
$281.859$ $88.5$ $180$ 
$281.98$ $87.5$ $180$ 
$282.097$ $86.5$ $180$ 
$282.208$ $85.5$ $180$ 
$282.313$ $84.5$ $180$ 
$282.412$ $83.5$ $180$ 
$282.5$ $82.569$ $180$ 
$282.507$ $82.5$ $180$ 
$282.595$ $81.5$ $180$ 
$282.679$ $80.5$ $180$ 
$282.757$ $79.5$ $180$ 
$282.829$ $78.5$ $180$ 
$282.896$ $77.5$ $180$ 
$282.958$ $76.5$ $180$ 
$283.014$ $75.5$ $180$ 
$283.064$ $74.5$ $180$ 
$283.109$ $73.5$ $180$ 
$283.148$ $72.5$ $180$ 
$283.181$ $71.5$ $180$ 
$283.21$ $70.5$ $180$ 
$283.232$ $69.5$ $180$ 
$283.248$ $68.5$ $180$ 
$283.259$ $67.5$ $180$ 
$283.252$ $66.5$ $180$ 
$283.239$ $65.5$ $180$ 
$283.22$ $64.5$ $180$ 
$283.195$ $63.5$ $180$ 
$283.166$ $62.5$ $180$ 
$283.13$ $61.5$ $180$ 
$283.089$ $60.5$ $180$ 
$283.043$ $59.5$ $180$ 
$282.991$ $58.5$ $180$ 
$282.933$ $57.5$ $180$ 
$282.87$ $56.5$ $180$ 
$282.801$ $55.5$ $180$ 
$282.727$ $54.5$ $180$ 
$282.647$ $53.5$ $180$ 
$282.562$ $52.5$ $180$ 
$282.5$ $51.8133$ $180$ 
$282.472$ $51.5$ $180$ 
$282.375$ $50.5$ $180$ 
$282.274$ $49.5$ $180$ 
$282.167$ $48.5$ $180$ 
$282.054$ $47.5$ $180$ 
$281.936$ $46.5$ $180$ 
$281.812$ $45.5$ $180$ 
$281.683$ $44.5$ $180$ 
$281.812$ $43.5$ $180$ 
$281.936$ $42.5$ $180$ 
$282.054$ $41.5$ $180$ 
$282.167$ $40.5$ $180$ 
$282.274$ $39.5$ $180$ 
$282.375$ $38.5$ $180$ 
$282.472$ $37.5$ $180$ 
$282.5$ $37.1867$ $180$ 
$282.562$ $36.5$ $180$ 
$282.647$ $35.5$ $180$ 
$282.727$ $34.5$ $180$ 
$282.801$ $33.5$ $180$ 
$282.87$ $32.5$ $180$ 
$282.933$ $31.5$ $180$ 
$282.991$ $30.5$ $180$ 
$283.043$ $29.5$ $180$ 
$283.089$ $28.5$ $180$ 
$283.13$ $27.5$ $180$ 
$283.166$ $26.5$ $180$ 
$283.195$ $25.5$ $180$ 
$283.22$ $24.5$ $180$ 
$283.239$ $23.5$ $180$ 
$283.252$ $22.5$ $180$ 
$283.259$ $21.5$ $180$ 
$283.248$ $20.5$ $180$ 
$283.232$ $19.5$ $180$ 
$283.21$ $18.5$ $180$ 
$283.181$ $17.5$ $180$ 
$283.148$ $16.5$ $180$ 
$283.109$ $15.5$ $180$ 
$283.064$ $14.5$ $180$ 
$283.014$ $13.5$ $180$ 
$282.958$ $12.5$ $180$ 
$282.896$ $11.5$ $180$ 
$282.829$ $10.5$ $180$ 
$282.757$ $9.5$ $180$ 
$282.679$ $8.5$ $180$ 
$282.595$ $7.5$ $180$ 
$282.507$ $6.5$ $180$ 
$282.5$ $6.43103$ $180$ 
$282.412$ $5.5$ $180$ 
$282.313$ $4.5$ $180$ 
$282.208$ $3.5$ $180$ 
$282.097$ $2.5$ $180$ 
$281.98$ $1.5$ $180$ 
$281.859$ $0.5$ $180$ 


# Contour 4, label:      170
$270.976$ $88.5$ $170$ 
$271.104$ $87.5$ $170$ 
$271.227$ $86.5$ $170$ 
$271.344$ $85.5$ $170$ 
$271.455$ $84.5$ $170$ 
$271.5$ $84.0773$ $170$ 
$271.561$ $83.5$ $170$ 
$271.661$ $82.5$ $170$ 
$271.754$ $81.5$ $170$ 
$271.842$ $80.5$ $170$ 
$271.924$ $79.5$ $170$ 
$272.001$ $78.5$ $170$ 
$272.071$ $77.5$ $170$ 
$272.136$ $76.5$ $170$ 
$272.195$ $75.5$ $170$ 
$272.248$ $74.5$ $170$ 
$272.295$ $73.5$ $170$ 
$272.337$ $72.5$ $170$ 
$272.372$ $71.5$ $170$ 
$272.402$ $70.5$ $170$ 
$272.425$ $69.5$ $170$ 
$272.443$ $68.5$ $170$ 
$272.454$ $67.5$ $170$ 
$272.446$ $66.5$ $170$ 
$272.433$ $65.5$ $170$ 
$272.414$ $64.5$ $170$ 
$272.388$ $63.5$ $170$ 
$272.356$ $62.5$ $170$ 
$272.319$ $61.5$ $170$ 
$272.276$ $60.5$ $170$ 
$272.226$ $59.5$ $170$ 
$272.172$ $58.5$ $170$ 
$272.11$ $57.5$ $170$ 
$272.044$ $56.5$ $170$ 
$271.972$ $55.5$ $170$ 
$271.893$ $54.5$ $170$ 
$271.809$ $53.5$ $170$ 
$271.719$ $52.5$ $170$ 
$271.624$ $51.5$ $170$ 
$271.522$ $50.5$ $170$ 
$271.5$ $50.2959$ $170$ 
$271.415$ $49.5$ $170$ 
$271.301$ $48.5$ $170$ 
$271.182$ $47.5$ $170$ 
$271.057$ $46.5$ $170$ 
$270.927$ $45.5$ $170$ 
$270.79$ $44.5$ $170$ 
$270.927$ $43.5$ $170$ 
$271.057$ $42.5$ $170$ 
$271.182$ $41.5$ $170$ 
$271.301$ $40.5$ $170$ 
$271.415$ $39.5$ $170$ 
$271.5$ $38.7041$ $170$ 
$271.522$ $38.5$ $170$ 
$271.624$ $37.5$ $170$ 
$271.719$ $36.5$ $170$ 
$271.809$ $35.5$ $170$ 
$271.893$ $34.5$ $170$ 
$271.972$ $33.5$ $170$ 
$272.044$ $32.5$ $170$ 
$272.11$ $31.5$ $170$ 
$272.172$ $30.5$ $170$ 
$272.226$ $29.5$ $170$ 
$272.276$ $28.5$ $170$ 
$272.319$ $27.5$ $170$ 
$272.356$ $26.5$ $170$ 
$272.388$ $25.5$ $170$ 
$272.414$ $24.5$ $170$ 
$272.433$ $23.5$ $170$ 
$272.446$ $22.5$ $170$ 
$272.454$ $21.5$ $170$ 
$272.443$ $20.5$ $170$ 
$272.425$ $19.5$ $170$ 
$272.402$ $18.5$ $170$ 
$272.372$ $17.5$ $170$ 
$272.337$ $16.5$ $170$ 
$272.295$ $15.5$ $170$ 
$272.248$ $14.5$ $170$ 
$272.195$ $13.5$ $170$ 
$272.136$ $12.5$ $170$ 
$272.071$ $11.5$ $170$ 
$272.001$ $10.5$ $170$ 
$271.924$ $9.5$ $170$ 
$271.842$ $8.5$ $170$ 
$271.754$ $7.5$ $170$ 
$271.661$ $6.5$ $170$ 
$271.561$ $5.5$ $170$ 
$271.5$ $4.92268$ $170$ 
$271.455$ $4.5$ $170$ 
$271.344$ $3.5$ $170$ 
$271.227$ $2.5$ $170$ 
$271.104$ $1.5$ $170$ 
$270.976$ $0.5$ $170$ 


# Contour 5, label:      160
$260.081$ $88.5$ $160$ 
$260.218$ $87.5$ $160$ 
$260.348$ $86.5$ $160$ 
$260.472$ $85.5$ $160$ 
$260.5$ $85.2593$ $160$ 
$260.589$ $84.5$ $160$ 
$260.701$ $83.5$ $160$ 
$260.807$ $82.5$ $160$ 
$260.906$ $81.5$ $160$ 
$260.999$ $80.5$ $160$ 
$261.086$ $79.5$ $160$ 
$261.167$ $78.5$ $160$ 
$261.242$ $77.5$ $160$ 
$261.311$ $76.5$ $160$ 
$261.373$ $75.5$ $160$ 
$261.43$ $74.5$ $160$ 
$261.479$ $73.5$ $160$ 
$261.5$ $73.0366$ $160$ 
$261.524$ $72.5$ $160$ 
$261.561$ $71.5$ $160$ 
$261.592$ $70.5$ $160$ 
$261.617$ $69.5$ $160$ 
$261.635$ $68.5$ $160$ 
$261.647$ $67.5$ $160$ 
$261.639$ $66.5$ $160$ 
$261.625$ $65.5$ $160$ 
$261.605$ $64.5$ $160$ 
$261.578$ $63.5$ $160$ 
$261.544$ $62.5$ $160$ 
$261.505$ $61.5$ $160$ 
$261.5$ $61.3837$ $160$ 
$261.459$ $60.5$ $160$ 
$261.407$ $59.5$ $160$ 
$261.349$ $58.5$ $160$ 
$261.285$ $57.5$ $160$ 
$261.214$ $56.5$ $160$ 
$261.137$ $55.5$ $160$ 
$261.054$ $54.5$ $160$ 
$260.965$ $53.5$ $160$ 
$260.87$ $52.5$ $160$ 
$260.768$ $51.5$ $160$ 
$260.661$ $50.5$ $160$ 
$260.547$ $49.5$ $160$ 
$260.5$ $49.1091$ $160$ 
$260.427$ $48.5$ $160$ 
$260.301$ $47.5$ $160$ 
$260.169$ $46.5$ $160$ 
$260.03$ $45.5$ $160$ 
$259.885$ $44.5$ $160$ 
$260.03$ $43.5$ $160$ 
$260.169$ $42.5$ $160$ 
$260.301$ $41.5$ $160$ 
$260.427$ $40.5$ $160$ 
$260.5$ $39.8909$ $160$ 
$260.547$ $39.5$ $160$ 
$260.661$ $38.5$ $160$ 
$260.768$ $37.5$ $160$ 
$260.87$ $36.5$ $160$ 
$260.965$ $35.5$ $160$ 
$261.054$ $34.5$ $160$ 
$261.137$ $33.5$ $160$ 
$261.214$ $32.5$ $160$ 
$261.285$ $31.5$ $160$ 
$261.349$ $30.5$ $160$ 
$261.407$ $29.5$ $160$ 
$261.459$ $28.5$ $160$ 
$261.5$ $27.6163$ $160$ 
$261.505$ $27.5$ $160$ 
$261.544$ $26.5$ $160$ 
$261.578$ $25.5$ $160$ 
$261.605$ $24.5$ $160$ 
$261.625$ $23.5$ $160$ 
$261.639$ $22.5$ $160$ 
$261.647$ $21.5$ $160$ 
$261.635$ $20.5$ $160$ 
$261.617$ $19.5$ $160$ 
$261.592$ $18.5$ $160$ 
$261.561$ $17.5$ $160$ 
$261.524$ $16.5$ $160$ 
$261.5$ $15.9634$ $160$ 
$261.479$ $15.5$ $160$ 
$261.43$ $14.5$ $160$ 
$261.373$ $13.5$ $160$ 
$261.311$ $12.5$ $160$ 
$261.242$ $11.5$ $160$ 
$261.167$ $10.5$ $160$ 
$261.086$ $9.5$ $160$ 
